year,quarter,revenue,revenue_growth,ebitda,ebitda_margin,employees,valuation,funding_raised,estimated_market_share,capex,opex,cash,debt,customer_count,source,confidence
2024,1,3.85,0.0531,0.58,0.15,1906.0,152.07,0.0,0.25,0.19,2.31,7.6,15.21,7699,model_estimate,0.65
2024,1,3.83,0.0162,0.57,0.15,1898.0,152.6,1.5,0.25,0.19,2.3,7.63,15.26,7656,model_estimate,0.76
2024,1,3.88,0.0447,0.58,0.15,1960.0,153.06,1.5,0.25,0.19,2.33,7.65,15.31,7760,public,0.8
2024,1,3.81,0.0708,0.57,0.15,1911.0,152.78,0.0,0.25,0.19,2.28,7.64,15.28,7616,public,0.73
2024,1,3.85,,,0.15,1965.0,152.96,0.0,0.25,0.19,2.31,7.65,15.3,7706,model_estimate,0.81
2024,1,3.92,0.0376,0.59,0.15,1957.0,153.65,0.0,0.25,0.2,2.35,7.68,15.37,7830,public,0.68
2024,1,3.94,0.0389,0.59,0.15,1999.0,154.11,0.0,0.25,0.2,2.36,7.71,15.41,7876,public,0.64
2024,1,3.94,0.0822,0.59,0.15,1926.0,154.71,1.5,0.25,0.2,2.37,7.74,15.47,7885,model_estimate,0.75
2024,1,3.95,0.0573,0.59,0.15,1984.0,154.37,0.0,0.25,0.2,2.37,7.72,15.44,7893,model_estimate,0.81
2024,1,3.99,0.0275,0.6,0.15,1982.0,154.68,1.5,0.25,0.2,2.4,7.73,15.47,7988,public,0.92
2024,1,3.95,0.0548,0.59,0.15,1986.0,154.7,1.5,0.25,0.2,2.37,7.74,15.47,7902,public,0.97
2024,1,3.91,0.0771,0.59,0.15,1903.0,154.66,0.0,0.25,0.2,2.34,7.73,15.47,7815,public,0.68
2024,1,3.87,0.0372,0.58,0.15,1917.0,154.17,1.5,0.25,0.19,2.32,7.71,15.42,7730,public,0.79
2024,1,3.9,0.0972,0.59,0.15,1968.0,153.97,0.0,0.25,0.2,2.34,7.7,15.4,7809,model_estimate,0.83
2024,1,3.95,0.0185,0.59,0.15,1931.0,154.64,1.5,0.25,0.2,2.37,7.73,15.46,7906,public,0.82
2024,1,3.92,0.0872,0.59,0.15,1985.0,153.88,1.5,0.25,0.2,2.35,7.69,15.39,7837,public,0.75
2024,1,3.98,,0.6,0.15,1951.0,154.46,0.0,0.25,0.2,2.39,7.72,15.45,7958,public,0.98
2024,1,4.01,0.0589,0.6,0.15,2037.0,154.3,0.0,0.25,0.2,2.41,7.72,15.43,8021,model_estimate,0.96
2024,1,3.95,0.0596,0.59,0.15,2012.0,154.9,0.0,0.25,0.2,2.37,7.75,15.49,7895,model_estimate,0.67
2024,1,3.94,0.0524,0.59,0.15,2013.0,153.97,1.5,0.25,0.2,2.37,7.7,15.4,7885,model_estimate,0.89
2024,1,3.91,0.0579,0.59,0.15,1933.0,154.31,0.0,0.25,0.2,2.35,7.72,15.43,7822,model_estimate,0.71
2024,1,395.0,0.0461,0.59,0.15,1955.0,154.58,0.0,0.25,0.2,2.37,7.73,15.46,7890,public,0.61
2024,1,3.86,0.0428,0.58,0.15,1929.0,154.0,0.0,0.25,0.19,2.31,7.7,15.4,7713,model_estimate,0.72
2024,1,3.77,0.0551,0.56,0.15,1891.0,154.82,0.0,0.25,0.19,2.26,7.74,15.48,7532,public,0.69
2024,1,3.75,0.0202,0.56,0.15,1907.0,154.86,1.5,0.25,0.19,2.25,7.74,15.49,7493,public,0.94
2024,1,3.72,0.0477,,0.15,1896.0,155.33,0.0,0.25,0.19,2.23,7.77,15.53,7435,model_estimate,0.7
2024,1,3.7,0.0467,0.56,0.15,,155.55,1.5,0.25,0.19,2.22,7.78,15.56,7409,public,0.8
2024,1,3.77,0.0519,0.57,0.15,1900.0,155.63,1.5,0.25,0.19,2.26,7.78,15.56,7547,public,0.93
2024,1,3.78,0.0481,0.57,0.15,1912.0,154.88,0.0,0.25,0.19,2.27,7.74,15.49,7561,public,0.71
2024,1,3.82,0.0459,0.57,0.15,1867.0,155.22,0.0,0.25,0.19,2.29,7.76,15.52,7639,public,N/A
2024,1,3.81,0.072,0.57,0.15,1889.0,155.75,0.0,0.25,0.19,2.29,7.79,15.57,7622,model_estimate,0.9
2024,1,3.79,0.064,0.57,0.15,1910.0,155.24,1.5,0.25,0.19,2.27,7.76,15.52,7577,public,0.83
2024,1,3.7,0.018,0.55,0.15,1851.0,156.26,0.0,0.25,0.18,2.22,7.81,15.63,7399,model_estimate,0.84
2024,2,3.77,0.0434,0.57,0.15,1854.0,155.82,0.0,0.25,0.19,2.26,7.79,-------,7534,model_estimate,0.77
2024,2,3.76,0.0659,0.56,0.15,1871.0,155.41,0.0,0.25,0.19,2.26,7.77,15.54,7525,public,0.85
2024,2,3.72,0.0763,0.56,0.15,1906.0,155.66,0.0,0.25,0.19,2.23,7.78,15.57,7446,model_estimate,0.93
2024,2,3.71,0.0264,0.56,0.15,1873.0,156.05,0.0,0.25,0.19,2.23,7.8,15.61,7426,model_estimate,0.83
2024,2,3.65,0.044,0.55,0.15,1846.0,155.99,0.0,0.25,0.18,2.19,7.8,15.6,7290,public,0.98
2024,2,3.68,0.0882,0.55,0.15,1795.0,155.67,0.0,0.25,0.18,2.21,7.78,15.57,7363,public,0.68
2024,2,3.71,0.0503,0.56,0.15,1867.0,155.02,0.0,0.25,0.19,2.23,7.75,15.5,7424,public,0.75
2024,2,3.66,0.0561,0.55,0.15,1822.0,155.33,0.0,0.25,0.18,2.2,7.77,15.53,7318,public,0.96
2024,2,3.64,0.0295,0.55,0.15,1850.0,155.94,1.5,0.25,0.18,2.18,7.8,15.59,7270,public,0.68
2024,2,3.58,0.0293,0.54,0.15,1772.0,155.83,1.5,0.25,0.18,2.15,7.79,15.58,7157,public,0.98
2024,2,3.61,0.0481,0.54,0.15,1779.0,156.18,0.0,0.25,0.18,2.17,7.81,15.62,7224,model_estimate,0.73
2024,2,3.57,0.0776,0.54,0.15,1805.0,156.08,0.0,0.25,0.18,2.14,7.8,15.61,7133,public,0.88
2024,2,3.52,0.0834,0.53,0.15,1758.0,155.62,0.0,0.25,0.18,2.11,7.78,15.56,7034,public,0.92
2024,2,3.53,,0.53,0.15,1794.0,155.79,0.0,0.25,0.18,2.12,7.79,15.58,7059,model_estimate,0.69
2024,2,3.51,0.0759,0.53,0.15,1728.0,156.51,1.5,0.25,0.18,2.11,7.83,15.65,7025,public,0.92
2024,2,3.53,0.0581,0.53,0.15,1753.0,156.37,0.0,0.25,0.18,2.12,7.82,15.64,7056,model_estimate,unknown
2024,2,3.5,0.04,0.52,0.15,1701.0,156.02,0.0,0.25,0.17,2.1,7.8,15.6,6991,public,0.61
2024,2,3.51,0.0769,0.53,0.15,1733.0,156.58,0.0,0.25,0.18,2.11,7.83,15.66,7027,model_estimate,0.71
2024,2,3.46,0.0615,0.52,0.15,1750.0,156.34,0.0,0.25,0.17,2.08,7.82,15.63,6928,public,0.91
2024,2,3.44,0.0345,0.52,0.15,,156.31,0.0,0.25,0.17,2.07,7.82,15.63,6888,model_estimate,0.74
2024,2,3.45,0.073,,0.15,1695.0,155.49,1.5,0.25,0.17,2.07,7.77,15.55,6900,model_estimate,0.76
2024,2,3.43,0.0641,0.51,0.15,1724.0,155.02,0.0,0.25,0.17,2.06,7.75,15.5,6852,public,0.89
2024,2,3.53,0.0459,0.53,0.15,1804.0,155.14,0.0,0.25,0.18,2.12,7.76,15.51,7051,public,0.69
2024,2,3.51,0.0442,0.53,0.15,1718.0,155.28,0.0,0.25,0.18,2.11,7.76,15.53,7025,model_estimate,0.8
2024,2,3.54,0.0542,0.53,0.15,1764.0,154.95,1.5,0.25,0.18,2.12,7.75,15.5,7082,model_estimate,0.84
2024,2,3.53,0.0374,0.53,0.15,1790.0,155.0,1.5,0.25,0.18,2.12,7.75,15.5,7050,public,0.63
2024,2,351.0,0.0085,0.53,0.15,1737.0,154.61,0.0,0.25,0.18,2.11,7.73,15.46,7027,public,0.89
2024,2,3.42,0.0727,0.51,0.15,1714.0,155.24,0.0,0.25,0.17,2.05,7.76,15.52,6841,model_estimate,0.74
2024,2,3.42,,0.51,0.15,1737.0,154.84,1.5,0.25,0.17,2.05,7.74,15.48,6845,public,0.86
2024,2,3.49,0.075,0.52,0.15,1764.0,155.02,0.0,0.25,0.17,2.09,7.75,15.5,6978,model_estimate,-------
2024,2,3.52,0.0329,0.53,0.15,1794.0,154.84,0.0,0.25,0.18,2.11,7.74,15.48,7034,public,0.65
2024,2,3.51,0.0179,0.53,0.15,1775.0,154.77,0.0,0.25,0.18,2.1,7.74,15.48,7013,public,0.62
2024,2,3.46,0.0382,0.52,0.15,,154.45,1.5,0.25,0.17,2.08,7.72,unknown,6920,model_estimate,null
2024,2,3.48,0.0432,0.52,0.15,1731.0,154.35,0.0,0.25,0.17,2.09,7.72,15.44,6962,-------,0.66
2024,2,3.42,0.0285,0.51,0.15,1672.0,154.21,0.0,0.25,0.17,2.05,7.71,15.42,6848,model_estimate,0.62
2024,2,3.43,0.0423,0.51,0.15,1730.0,154.23,0.0,0.25,0.17,2.06,7.71,15.42,6855,model_estimate,0.71
2024,2,3.44,0.0432,0.52,0.15,1668.0,153.63,0.0,0.25,0.17,2.06,7.68,null,6870,public,0.9
2024,2,3.49,0.0537,0.52,0.15,1718.0,153.65,0.0,0.25,0.17,2.09,7.68,15.36,6979,model_estimate,0.82
2024,2,3.54,0.0523,0.53,0.15,1747.0,153.09,0.0,0.25,0.18,2.12,7.65,15.31,7079,public,0.74
2024,2,3.58,0.0775,0.54,0.15,1769.0,152.96,1.5,0.25,0.18,2.15,7.65,15.3,7159,public,0.98
2024,2,3.53,0.0535,0.53,0.15,1779.0,153.44,1.5,0.25,0.18,2.12,7.67,15.34,7060,public,0.94
2024,2,3.56,0.0389,0.53,0.15,1752.0,154.21,1.5,0.25,0.18,2.14,7.71,15.42,7129,-------,0.83
2024,2,3.58,0.0693,0.54,0.15,1747.0,153.83,0.0,0.25,0.18,2.15,7.69,15.38,7162,model_estimate,-------
2024,2,3.59,0.0756,0.54,0.15,1761.0,153.73,0.0,0.25,0.18,2.15,7.69,15.37,7179,model_estimate,0.7
2024,2,3.56,0.0545,0.53,0.15,1781.0,153.95,1.5,0.25,0.18,2.14,7.7,15.4,7121,model_estimate,0.83
2024,2,3.58,,0.54,0.15,1743.0,153.56,0.0,0.25,0.18,2.15,7.68,15.36,7155,public,0.75
2024,2,3.57,0.0709,0.54,0.15,1790.0,153.32,1.5,0.25,0.18,2.14,7.67,15.33,7139,public,0.65
2024,2,3.62,0.0516,0.54,0.15,1773.0,152.58,0.0,0.25,0.18,2.17,7.63,15.26,7248,model_estimate,0.71
2024,2,3.56,0.0804,0.53,0.15,1764.0,152.71,0.0,0.25,0.18,2.13,7.64,15.27,7111,public,0.62
2024,2,3.54,0.0499,0.53,0.15,1758.0,151.55,1.5,0.25,0.18,2.12,7.58,15.16,7079,public,0.78
2024,2,3.57,0.0601,0.54,0.15,1820.0,151.54,1.5,0.25,0.18,2.14,7.58,15.15,7147,model_estimate,0.91
2024,2,3.62,0.0481,0.54,0.15,1842.0,150.72,0.0,0.25,0.18,2.17,7.54,15.07,7239,public,0.7
2024,2,3.69,0.0361,0.55,0.15,1827.0,150.91,0.0,0.25,0.18,2.21,7.55,15.09,7372,public,0.68
2024,2,3.65,0.0526,0.55,0.15,1849.0,150.4,0.0,0.25,0.18,2.19,7.52,15.04,7293,public,0.85
2024,2,3.66,0.0661,0.55,0.15,1864.0,149.64,0.0,0.25,0.18,2.2,7.48,14.96,7327,model_estimate,0.7
2024,2,3.74,0.0624,0.56,0.15,1861.0,149.47,0.0,0.25,0.19,2.24,7.47,14.95,7471,public,0.87
2024,2,3.76,0.0447,0.56,0.15,1837.0,149.84,0.0,0.25,0.19,2.26,7.49,14.98,7517,model_estimate,0.92
2024,2,3.69,0.0295,,0.15,1810.0,150.15,1.5,0.25,0.18,2.22,7.51,15.02,7387,public,0.77
2024,2,3.72,0.0346,,0.15,1853.0,149.56,0.0,0.25,0.19,2.23,7.48,14.96,7437,model_estimate,0.85
2024,2,3.71,,0.56,0.15,1854.0,148.89,0.0,0.25,0.19,2.23,7.44,14.89,7419,model_estimate,0.63
2024,2,3.64,0.066,0.55,0.15,1803.0,149.23,0.0,0.25,0.18,2.19,7.46,14.92,7288,model_estimate,0.67
2024,2,3.67,0.0558,0.55,0.15,1821.0,148.68,0.0,0.25,0.18,2.2,7.43,14.87,7346,model_estimate,0.95
2024,2,3.64,0.0522,0.55,0.15,1778.0,148.8,1.5,0.25,0.18,2.18,7.44,14.88,7280,model_estimate,0.97
2024,2,3.69,0.0455,0.55,0.15,1803.0,149.07,0.0,0.25,0.18,2.21,7.45,14.91,7381,model_estimate,0.91
2024,2,3.73,0.0492,0.56,0.15,1835.0,149.95,1.5,0.25,0.19,2.24,7.5,15.0,7460,public,0.64
2024,2,3.71,0.052,0.56,0.15,1876.0,150.82,0.0,0.25,0.19,2.22,7.54,15.08,7412,public,-------
2024,2,3.66,0.0466,0.55,0.15,1863.0,150.73,0.0,0.25,0.18,2.19,7.54,15.07,7312,public,0.88
2024,2,3.69,0.0479,0.55,0.15,1839.0,150.79,1.5,0.25,0.18,2.21,7.54,15.08,7372,public,0.72
2024,2,3.69,0.0725,0.55,0.15,1798.0,150.7,0.0,0.25,0.18,2.22,7.54,15.07,7385,model_estimate,0.98
2024,2,3.65,0.0609,0.55,0.15,1858.0,151.06,0.0,0.25,0.18,2.19,7.55,15.11,7291,public,0.65
2024,2,3.62,0.0217,0.54,0.15,1835.0,150.44,0.0,0.25,0.18,2.17,7.52,15.04,7237,model_estimate,0.63
2024,2,3.62,0.0392,0.54,0.15,1823.0,150.24,1.5,0.25,0.18,2.17,7.51,15.02,7238,public,N/A
2024,2,3.6,0.046,0.54,0.15,1776.0,150.09,0.0,0.25,0.18,2.16,7.5,15.01,7194,model_estimate,0.85
2024,2,3.62,0.0335,0.54,0.15,1827.0,149.59,0.0,0.25,0.18,2.17,7.48,14.96,7236,public,0.83
2024,2,3.69,0.0041,0.55,0.15,1864.0,150.63,0.0,0.25,0.18,2.21,7.53,15.06,7372,public,0.88
2024,2,3.68,0.0565,0.55,0.15,,150.6,1.5,0.25,0.18,2.21,7.53,15.06,7350,model_estimate,0.82
2024,2,3.73,0.0632,0.56,0.15,1910.0,150.17,0.0,0.25,0.19,2.24,7.51,15.02,7453,public,0.9
2024,2,3.72,0.0111,0.56,0.15,1839.0,150.63,0.0,0.25,0.19,2.23,7.53,15.06,7437,model_estimate,0.81
2024,2,3.83,0.0158,0.57,0.15,1896.0,150.23,0.0,0.25,0.19,2.3,7.51,15.02,7662,model_estimate,0.71
2024,2,3.82,0.0535,0.57,0.15,1949.0,150.37,0.0,0.25,0.19,2.29,7.52,15.04,7641,model_estimate,0.97
2024,2,3.83,0.0128,0.57,0.15,1873.0,149.87,0.0,0.25,0.19,2.3,7.49,14.99,7665,public,0.88
2024,2,3.85,0.0264,0.58,0.15,1911.0,150.06,0.0,0.25,0.19,2.31,7.5,15.01,7708,unknown,unknown
2024,2,3.82,,0.57,0.15,1883.0,150.21,0.0,0.25,0.19,2.29,7.51,15.02,7639,-------,0.69
2024,2,3.82,0.0774,0.57,0.15,1888.0,150.84,1.5,0.25,0.19,2.29,7.54,15.08,7639,public,0.84
2024,2,3.84,0.0602,,0.15,1901.0,151.29,0.0,0.25,0.19,2.31,7.56,15.13,7684,public,0.76
2024,2,3.79,0.0614,0.57,0.15,1865.0,151.53,0.0,0.25,0.19,2.27,7.58,15.15,7578,model_estimate,0.98
2024,2,3.81,0.071,0.57,0.15,1878.0,150.93,0.0,0.25,0.19,2.29,7.55,15.09,7620,model_estimate,0.9
2024,2,3.81,0.0848,,0.15,1950.0,150.74,1.5,0.25,0.19,2.29,7.54,15.07,7629,public,0.89
2024,2,3.83,0.0872,0.58,0.15,1907.0,150.67,1.5,0.25,0.19,2.3,7.53,15.07,7668,public,0.95
2024,2,3.85,0.0302,0.58,0.15,1937.0,149.88,0.0,0.25,0.19,2.31,7.49,14.99,7708,public,0.82
2024,2,3.78,0.063,0.57,0.15,1866.0,150.67,0.0,0.25,0.19,2.27,7.53,15.07,7559,public,0.73
2024,3,3.86,0.0542,0.58,0.15,1910.0,150.08,1.5,0.25,0.19,2.31,7.5,15.01,7712,public,0.78
2024,3,3.88,,0.58,0.15,1973.0,149.94,1.5,0.25,0.19,2.33,7.5,14.99,7769,model_estimate,0.74
2024,3,3.9,0.0491,0.58,0.15,1898.0,150.12,1.5,0.25,0.19,2.34,7.51,15.01,7795,model_estimate,0.92
2024,3,3.95,0.076,0.59,0.15,1977.0,149.71,0.0,0.25,0.2,2.37,7.49,14.97,7902,model_estimate,0.94
2024,3,3.97,,0.6,0.15,1996.0,150.23,1.5,0.25,0.2,2.38,7.51,15.02,7944,model_estimate,0.94
2024,3,3.98,0.0592,0.6,0.15,1962.0,149.88,0.0,0.25,0.2,2.39,7.49,14.99,7956,public,0.67
2024,3,3.89,0.0834,0.58,0.15,1970.0,149.03,0.0,0.25,0.19,2.34,7.45,14.9,7784,model_estimate,0.93
2024,3,392.0,0.0932,0.59,0.15,1954.0,149.65,1.5,0.25,0.2,2.35,7.48,14.96,7839,model_estimate,0.97
2024,3,3.85,0.0749,0.58,0.15,1912.0,149.22,0.0,0.25,0.19,2.31,7.46,14.92,7695,model_estimate,0.73
2024,3,3.79,0.0406,0.57,0.15,,149.68,0.0,0.25,0.19,2.28,7.48,14.97,7584,model_estimate,0.85
2024,3,3.75,0.0327,0.56,0.15,1845.0,149.58,0.0,0.25,0.19,2.25,7.48,14.96,7506,model_estimate,0.72
2024,3,3.78,0.0583,0.57,0.15,1927.0,150.08,0.0,0.25,0.19,2.27,7.5,15.01,7566,model_estimate,0.73
2024,3,3.86,0.0432,0.58,0.15,1905.0,150.65,0.0,0.25,0.19,2.31,7.53,15.06,7712,model_estimate,0.76
2024,3,3.82,0.0322,0.57,0.15,,151.17,0.0,0.25,0.19,2.29,7.56,15.12,7635,model_estimate,0.8
2024,3,3.76,0.0717,0.56,0.15,1922.0,150.63,0.0,0.25,0.19,2.26,7.53,15.06,7524,public,0.94
2024,3,3.72,0.0427,0.56,0.15,1879.0,150.83,0.0,0.25,0.19,2.23,7.54,15.08,7439,public,0.61
2024,3,3.77,0.0717,0.57,0.15,1881.0,150.45,0.0,0.25,0.19,2.26,7.52,15.05,7541,public,0.95
2024,3,3.77,0.0454,0.57,0.15,1883.0,150.61,0.0,0.25,0.19,2.26,7.53,15.06,7546,public,0.88
2024,3,3.75,0.0556,0.56,0.15,1867.0,150.36,1.5,0.25,0.19,2.25,7.52,15.04,7494,model_estimate,0.73
2024,3,3.71,0.029,0.56,0.15,1851.0,149.88,1.5,0.25,0.19,2.23,7.49,14.99,7421,public,0.88
2024,3,3.69,0.0745,0.55,0.15,1799.0,149.45,0.0,0.25,0.18,2.22,7.47,14.95,7385,public,0.64
2024,3,3.63,0.0444,0.54,0.15,,149.33,0.0,0.25,0.18,2.18,7.47,14.93,7265,model_estimate,0.73
2024,3,3.69,0.0362,,0.15,1827.0,149.15,0.0,0.25,0.18,2.22,7.46,14.91,7386,model_estimate,0.64
2024,3,3.65,0.0433,0.55,0.15,1800.0,149.45,1.5,0.25,0.18,2.19,7.47,14.94,7290,public,0.69
2024,3,3.65,0.0561,0.55,0.15,1815.0,149.53,0.0,0.25,0.18,2.19,7.48,14.95,7309,-------,0.72
2024,3,3.56,0.071,0.53,0.15,1735.0,149.3,0.0,0.25,0.18,2.13,7.47,14.93,7115,public,unknown
2024,3,3.61,0.0293,0.54,0.15,1765.0,149.53,1.5,0.25,0.18,2.16,7.48,14.95,7214,model_estimate,0.96
2024,3,3.68,0.0622,0.55,0.15,1885.0,148.91,0.0,0.25,0.18,2.21,7.45,14.89,7357,model_estimate,0.64
2024,3,3.62,0.039,0.54,0.15,1852.0,149.11,1.5,0.25,0.18,2.17,7.46,14.91,7230,model_estimate,0.74
2024,3,3.57,0.0753,0.54,0.15,1767.0,149.4,1.5,0.25,0.18,2.14,7.47,14.94,7145,model_estimate,0.69
2024,3,3.58,0.0327,0.54,0.15,1788.0,149.4,0.0,0.25,0.18,2.15,7.47,14.94,7156,public,0.92
2024,3,3.63,0.0206,0.54,0.15,1764.0,149.35,0.0,0.25,0.18,2.18,7.47,14.93,7251,model_estimate,0.69
2024,3,3.65,0.0353,0.55,0.15,1855.0,149.47,0.0,0.25,0.18,2.19,7.47,14.95,7291,public,0.94
2024,3,3.6,0.0466,0.54,0.15,1771.0,150.29,0.0,0.25,0.18,2.16,7.51,15.03,7191,-------,0.62
2024,3,3.59,0.0508,0.54,0.15,1826.0,150.54,0.0,0.25,0.18,2.16,7.53,15.05,7184,model_estimate,0.71
2024,3,3.5,0.0337,0.52,0.15,1708.0,150.09,0.0,0.25,0.17,2.1,7.5,15.01,6990,model_estimate,0.76
2024,3,3.5,-0.0136,0.52,0.15,1752.0,148.88,0.0,0.25,0.17,2.1,7.44,14.89,6990,model_estimate,0.76
2024,3,3.52,0.0482,0.53,0.15,1761.0,148.97,1.5,0.25,0.18,2.11,7.45,14.9,7033,public,0.76
2024,3,3.52,0.0542,0.53,0.15,1786.0,148.68,0.0,0.25,0.18,2.11,7.43,14.87,7043,N/A,0.68
2024,3,3.42,,0.51,0.15,1694.0,148.07,1.5,0.25,0.17,2.05,7.4,14.81,6849,model_estimate,0.61
2024,3,3.45,0.0569,0.52,0.15,1719.0,147.51,0.0,0.25,0.17,2.07,7.38,14.75,6905,model_estimate,0.74
2024,3,3.43,0.0786,0.51,0.15,1727.0,147.42,0.0,0.25,0.17,2.06,7.37,14.74,6865,model_estimate,0.74
2024,3,3.41,,0.51,0.15,,147.78,0.0,0.25,0.17,2.05,7.39,14.78,6816,public,0.8
2024,3,3.44,0.0745,0.52,0.15,1692.0,148.03,0.0,0.25,0.17,2.07,7.4,14.8,6884,model_estimate,0.65
2024,3,3.32,0.0414,0.5,0.15,1663.0,147.17,0.0,0.25,0.17,1.99,7.36,14.72,6645,public,0.94
2024,3,3.36,0.0203,0.5,0.15,1694.0,147.48,0.0,0.25,0.17,2.02,7.37,14.75,6726,model_estimate,0.99
2024,3,3.41,0.0668,0.51,0.15,1666.0,147.49,0.0,0.25,0.17,2.04,7.37,14.75,6816,model_estimate,0.75
2024,3,3.48,0.0356,0.52,0.15,1780.0,146.76,0.0,0.25,0.17,2.09,7.34,14.68,6950,public,0.97
2024,3,3.55,0.0608,0.53,0.15,1822.0,146.3,0.0,0.25,0.18,2.13,7.31,14.63,7101,model_estimate,0.68
2024,3,3.52,0.0425,0.53,0.15,,146.54,1.5,0.25,0.18,2.11,7.33,14.65,7042,null,0.78
2024,3,3.53,0.0562,0.53,0.15,1747.0,146.22,0.0,0.25,0.18,2.12,7.31,14.62,7051,public,0.93
2024,3,3.49,,0.52,0.15,1728.0,144.94,0.0,0.25,0.17,2.09,7.25,14.49,6980,public,null
2024,3,3.46,0.029,0.52,0.15,1700.0,144.1,0.0,0.25,0.17,2.07,7.21,14.41,6915,model_estimate,0.81
2024,3,3.4,0.0369,0.51,0.15,1684.0,143.6,0.0,0.25,0.17,2.04,7.18,14.36,6802,public,0.89
2024,3,3.35,0.0233,0.5,0.15,1705.0,144.34,1.5,0.25,0.17,2.01,7.22,14.43,6697,public,0.61
2024,3,3.32,0.0429,0.5,0.15,1652.0,144.23,0.0,0.25,0.17,1.99,7.21,14.42,6637,public,0.64
2024,3,3.35,0.0375,0.5,0.15,1646.0,143.73,0.0,0.25,0.17,2.01,7.19,14.37,6706,public,0.74
2024,3,3.33,0.0576,0.5,0.15,1662.0,143.86,0.0,0.25,0.17,2.0,7.19,14.39,6667,public,0.82
2024,3,3.29,0.0653,0.49,0.15,1606.0,144.15,0.0,0.25,0.16,1.97,7.21,14.41,6571,public,0.87
2024,3,3.19,0.0759,0.48,0.15,1582.0,144930.0,1.5,0.25,0.16,1.92,7.25,14.49,6384,public,0.92
2024,3,3.18,0.0161,0.48,0.15,1542.0,143.8,0.0,0.25,0.16,1.91,7.19,14.38,6367,public,0.79
2024,3,3.1,0.0343,0.46,0.15,1504.0,143.8,1.5,0.25,0.15,1.86,7.19,14.38,6193,public,0.83
2024,3,3.04,0.0538,0.46,0.15,1531.0,143.8,1.5,0.25,0.15,1.82,7.19,14.38,6073,model_estimate,0.84
2024,3,2.99,0.0386,0.45,0.15,1527.0,143.41,0.0,0.25,0.15,1.8,7.17,N/A,5985,model_estimate,0.81
2024,3,3.04,0.0681,0.46,0.15,1500.0,142.88,1.5,0.25,0.15,1.83,7.14,14.29,6084,model_estimate,0.6
2024,3,3.04,0.0554,0.46,0.15,1500.0,142.84,1.5,0.25,0.15,1.83,7.14,14.28,6084,model_estimate,0.89
2024,3,3.05,0.0555,0.46,0.15,1562.0,142280.0,1.5,0.25,0.15,1.83,7.11,14.23,6091,public,0.82
2024,3,3.05,0.0632,0.46,0.15,1485.0,141.78,1.5,0.25,0.15,1.83,7.09,14.18,6106,model_estimate,0.97
2024,3,3.09,0.0489,0.46,0.15,1539.0,141.49,0.0,0.25,0.15,1.86,7.07,14.15,6185,model_estimate,0.67
2024,3,311.0,0.0271,0.47,0.15,1545.0,141.32,0.0,0.25,0.16,1.86,7.07,14.13,6214,public,0.8
2024,3,3.14,0.0478,0.47,0.15,,140.31,0.0,0.25,0.16,1.88,7.02,14.03,6276,model_estimate,0.78
2024,3,3.08,0.0662,0.46,0.15,1553.0,140.44,0.0,0.25,0.15,1.85,7.02,14.04,6165,model_estimate,0.9
2024,3,3.04,0.0728,0.46,0.15,1523.0,140.68,0.0,0.25,0.15,1.82,7.03,14.07,6072,model_estimate,0.74
2024,3,2.96,0.0316,0.44,0.15,1469.0,140.7,0.0,0.25,0.15,1.78,7.04,14.07,5924,public,0.71
2024,3,2.9,0.042,0.43,0.15,1456.0,140.7,0.0,0.25,0.14,1.74,7.04,14.07,5797,public,0.62
2024,3,2.92,0.0797,0.44,0.15,1445.0,141.07,0.0,0.25,0.15,1.75,7.05,14.11,5841,model_estimate,0.86
2024,3,2.9,0.0658,0.43,0.15,1489.0,141.29,0.0,0.25,0.14,1.74,7.06,14.13,5799,public,0.83
2024,3,2.83,0.067,0.42,0.15,1420.0,142.18,1.5,0.25,0.14,1.7,7.11,14.22,5650,model_estimate,0.95
2024,3,2.8,0.033,0.42,0.15,1438.0,141.17,1.5,0.25,0.14,1.68,7.06,14.12,5609,model_estimate,0.73
2024,3,2.74,0.091,0.41,0.15,1355.0,140.7,0.0,0.25,0.14,1.64,7.03,14.07,5472,public,0.79
2024,3,2.75,0.0556,0.41,0.15,1349.0,140.59,1.5,0.25,0.14,1.65,7.03,14.06,5501,public,0.85
2024,3,2.75,0.0359,0.41,0.15,1377.0,140.6,1.5,0.25,0.14,1.65,7.03,14.06,5493,model_estimate,0.74
2024,3,2.76,,0.41,0.15,1360.0,141.04,0.0,0.25,0.14,1.66,7.05,14.1,5529,model_estimate,0.88
2024,3,2.81,0.0803,0.42,0.15,1451.0,140.7,0.0,0.25,0.14,1.69,7.03,14.07,5628,model_estimate,0.61
2024,3,2.84,0.0645,0.43,0.15,1373.0,140.73,1.5,0.25,0.14,1.7,7.04,14.07,5673,model_estimate,0.73
2024,3,2.78,0.0315,0.42,0.15,1382.0,140.61,0.0,0.25,0.14,1.67,7.03,14.06,5551,public,0.78
2024,3,2.76,0.0368,0.41,0.15,1338.0,140.11,0.0,0.25,0.14,1.66,7.01,14.01,5529,model_estimate,0.73
2024,3,2.71,0.0556,0.41,0.15,1361.0,140.09,0.0,0.25,0.14,1.63,7.0,14.01,5419,public,0.66
2024,3,2.79,0.0304,0.42,0.15,1365.0,139.74,0.0,0.25,0.14,1.67,6.99,13.97,5574,model_estimate,0.89
